0.00.278.567 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.279.132 W srv  llama_server: -----------------
0.00.279.140 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.279.141 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.279.141 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.279.141 W srv  llama_server: -----------------
0.00.280.550 I srv    load_model: loading model '/kaggle/input/datasets/devavratpatni/circuit-repro-gguf-qwen32/Qwen3-32B-Q4_K_S.gguf'
0.01.597.419 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
2.54.704.199 I cmn          init: llama threadpool init, n_threads = 2
2.55.103.718 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
2.55.119.853 I srv  llama_server: model loaded
2.55.119.871 I srv  llama_server: listening on http://127.0.0.1:8080
2.55.119.871 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
2.55.119.872 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
2.56.760.295 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
34.24.269.329 I slot print_timing: id  0 | task 12533 | n_gen =   2784, tg =  11.18 t/s, tg_3s =  10.69 t/s
34.27.363.272 I slot print_timing: id  0 | task 12533 | n_gen =   2817, tg =  11.18 t/s, tg_3s =  10.67 t/s
34.30.446.910 I slot print_timing: id  0 | task 12533 | n_gen =   2850, tg =  11.17 t/s, tg_3s =  10.70 t/s
34.33.535.749 I slot print_timing: id  0 | task 12533 | n_gen =   2883, tg =  11.17 t/s, tg_3s =  10.68 t/s
34.36.598.205 I slot print_timing: id  0 | task 12533 | n_gen =   2916, tg =  11.16 t/s, tg_3s =  10.78 t/s
34.39.684.635 I slot print_timing: id  0 | task 12533 | n_gen =   2949, tg =  11.16 t/s, tg_3s =  10.69 t/s
34.42.745.246 I slot print_timing: id  0 | task 12533 | n_gen =   2982, tg =  11.15 t/s, tg_3s =  10.78 t/s
34.45.798.685 I slot print_timing: id  0 | task 12533 | n_gen =   3015, tg =  11.15 t/s, tg_3s =  10.81 t/s
34.48.845.013 I slot print_timing: id  0 | task 12533 | n_gen =   3048, tg =  11.14 t/s, tg_3s =  10.83 t/s
34.51.902.213 I slot print_timing: id  0 | task 12533 | n_gen =   3081, tg =  11.14 t/s, tg_3s =  10.79 t/s
34.54.983.383 I slot print_timing: id  0 | task 12533 | n_gen =   3114, tg =  11.14 t/s, tg_3s =  10.71 t/s
34.58.042.232 I slot print_timing: id  0 | task 12533 | n_gen =   3147, tg =  11.13 t/s, tg_3s =  10.79 t/s
35.01.119.955 I slot print_timing: id  0 | task 12533 | n_gen =   3180, tg =  11.13 t/s, tg_3s =  10.72 t/s
35.04.202.505 I slot print_timing: id  0 | task 12533 | n_gen =   3213, tg =  11.12 t/s, tg_3s =  10.71 t/s
35.07.269.310 I slot print_timing: id  0 | task 12533 | n_gen =   3246, tg =  11.12 t/s, tg_3s =  10.76 t/s
35.10.275.214 I slot print_timing: id  0 | task 12533 | n_gen =   3278, tg =  11.11 t/s, tg_3s =  10.65 t/s
35.13.343.539 I slot print_timing: id  0 | task 12533 | n_gen =   3311, tg =  11.11 t/s, tg_3s =  10.76 t/s
35.16.351.116 I slot print_timing: id  0 | task 12533 | n_gen =   3343, tg =  11.11 t/s, tg_3s =  10.64 t/s
35.19.440.524 I slot print_timing: id  0 | task 12533 | n_gen =   3376, tg =  11.10 t/s, tg_3s =  10.68 t/s
35.22.442.833 I slot print_timing: id  0 | task 12533 | n_gen =   3408, tg =  11.10 t/s, tg_3s =  10.66 t/s
35.25.453.286 I slot print_timing: id  0 | task 12533 | n_gen =   3440, tg =  11.09 t/s, tg_3s =  10.63 t/s
35.28.527.310 I slot print_timing: id  0 | task 12533 | n_gen =   3473, tg =  11.09 t/s, tg_3s =  10.74 t/s
35.31.543.965 I slot print_timing: id  0 | task 12533 | n_gen =   3505, tg =  11.09 t/s, tg_3s =  10.61 t/s
35.34.441.487 I slot print_timing: id  0 | task 12533 | prompt eval time =    3859.63 ms /  1413 tokens (    2.73 ms per token,   366.10 tokens per second)
35.34.441.503 I slot print_timing: id  0 | task 12533 |        eval time =  318995.72 ms /  3536 tokens (   90.24 ms per token,    11.08 tokens per second)
35.34.441.504 I slot print_timing: id  0 | task 12533 |       total time =  322855.35 ms /  4949 tokens
35.34.441.505 I slot print_timing: id  0 | task 12533 |    graphs reused =      15991
35.34.441.659 I slot      release: id  0 | task 12533 | stop processing: n_tokens = 5050, truncated = 0
37.20.784.158 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4226914974
37.21.983.318 I slot launch_slot_: id  0 | task 16070 | processing task, is_child = 0
37.34.438.170 I slot print_timing: id  0 | task 16070 | n_gen =    100, tg =  11.46 t/s, tg_3s =  11.58 t/s
37.37.439.202 I slot print_timing: id  0 | task 16070 | n_gen =    134, tg =  11.43 t/s, tg_3s =  11.33 t/s
37.40.458.320 I slot print_timing: id  0 | task 16070 | n_gen =    168, tg =  11.39 t/s, tg_3s =  11.26 t/s
37.43.484.998 I slot print_timing: id  0 | task 16070 | n_gen =    202, tg =  11.37 t/s, tg_3s =  11.23 t/s
37.46.514.732 I slot print_timing: id  0 | task 16070 | n_gen =    236, tg =  11.35 t/s, tg_3s =  11.22 t/s
37.49.563.875 I slot print_timing: id  0 | task 16070 | n_gen =    270, tg =  11.32 t/s, tg_3s =  11.15 t/s
37.52.631.369 I slot print_timing: id  0 | task 16070 | n_gen =    304, tg =  11.29 t/s, tg_3s =  11.08 t/s
37.55.648.171 I slot print_timing: id  0 | task 16070 | n_gen =    337, tg =  11.26 t/s, tg_3s =  10.94 t/s
37.58.688.229 I slot print_timing: id  0 | task 16070 | n_gen =    370, tg =  11.22 t/s, tg_3s =  10.86 t/s
38.01.730.118 I slot print_timing: id  0 | task 16070 | n_gen =    403, tg =  11.19 t/s, tg_3s =  10.85 t/s
38.04.789.521 I slot print_timing: id  0 | task 16070 | n_gen =    436, tg =  11.16 t/s, tg_3s =  10.79 t/s
38.07.877.209 I slot print_timing: id  0 | task 16070 | n_gen =    469, tg =  11.12 t/s, tg_3s =  10.69 t/s
38.10.965.252 I slot print_timing: id  0 | task 16070 | n_gen =    502, tg =  11.09 t/s, tg_3s =  10.69 t/s
38.13.987.080 I slot print_timing: id  0 | task 16070 | n_gen =    534, tg =  11.06 t/s, tg_3s =  10.59 t/s
38.17.051.058 I slot print_timing: id  0 | task 16070 | n_gen =    567, tg =  11.04 t/s, tg_3s =  10.77 t/s
38.20.120.239 I slot print_timing: id  0 | task 16070 | n_gen =    600, tg =  11.03 t/s, tg_3s =  10.75 t/s
38.23.167.674 I slot print_timing: id  0 | task 16070 | n_gen =    633, tg =  11.02 t/s, tg_3s =  10.83 t/s
38.26.182.832 I slot print_timing: id  0 | task 16070 | n_gen =    666, tg =  11.01 t/s, tg_3s =  10.94 t/s
38.29.269.057 I slot print_timing: id  0 | task 16070 | n_gen =    700, tg =  11.01 t/s, tg_3s =  11.02 t/s
38.32.336.409 I slot print_timing: id  0 | task 16070 | n_gen =    734, tg =  11.02 t/s, tg_3s =  11.08 t/s
38.35.400.525 I slot print_timing: id  0 | task 16070 | n_gen =    768, tg =  11.02 t/s, tg_3s =  11.10 t/s
38.38.451.167 I slot print_timing: id  0 | task 16070 | n_gen =    802, tg =  11.03 t/s, tg_3s =  11.15 t/s
38.41.501.153 I slot print_timing: id  0 | task 16070 | n_gen =    836, tg =  11.03 t/s, tg_3s =  11.15 t/s
38.44.544.279 I slot print_timing: id  0 | task 16070 | n_gen =    870, tg =  11.04 t/s, tg_3s =  11.17 t/s
38.47.609.660 I slot print_timing: id  0 | task 16070 | n_gen =    904, tg =  11.04 t/s, tg_3s =  11.09 t/s
38.50.664.276 I slot print_timing: id  0 | task 16070 | n_gen =    938, tg =  11.04 t/s, tg_3s =  11.13 t/s
38.53.714.913 I slot print_timing: id  0 | task 16070 | n_gen =    972, tg =  11.05 t/s, tg_3s =  11.15 t/s
38.56.781.831 I slot print_timing: id  0 | task 16070 | n_gen =   1006, tg =  11.05 t/s, tg_3s =  11.09 t/s
38.59.838.459 I slot print_timing: id  0 | task 16070 | n_gen =   1040, tg =  11.05 t/s, tg_3s =  11.12 t/s
39.02.903.407 I slot print_timing: id  0 | task 16070 | n_gen =   1074, tg =  11.05 t/s, tg_3s =  11.09 t/s
39.05.970.744 I slot print_timing: id  0 | task 16070 | n_gen =   1108, tg =  11.05 t/s, tg_3s =  11.08 t/s
39.09.048.684 I slot print_timing: id  0 | task 16070 | n_gen =   1142, tg =  11.05 t/s, tg_3s =  11.05 t/s
39.12.136.843 I slot print_timing: id  0 | task 16070 | n_gen =   1176, tg =  11.05 t/s, tg_3s =  11.01 t/s
39.15.149.261 I slot print_timing: id  0 | task 16070 | n_gen =   1209, tg =  11.05 t/s, tg_3s =  10.95 t/s
39.18.160.984 I slot print_timing: id  0 | task 16070 | n_gen =   1242, tg =  11.04 t/s, tg_3s =  10.96 t/s
39.21.162.810 I slot print_timing: id  0 | task 16070 | n_gen =   1275, tg =  11.04 t/s, tg_3s =  10.99 t/s
39.24.176.005 I slot print_timing: id  0 | task 16070 | n_gen =   1308, tg =  11.04 t/s, tg_3s =  10.95 t/s
39.27.206.974 I slot print_timing: id  0 | task 16070 | n_gen =   1341, tg =  11.04 t/s, tg_3s =  10.89 t/s
39.30.242.217 I slot print_timing: id  0 | task 16070 | n_gen =   1374, tg =  11.03 t/s, tg_3s =  10.87 t/s
39.33.284.350 I slot print_timing: id  0 | task 16070 | n_gen =   1407, tg =  11.03 t/s, tg_3s =  10.85 t/s
39.36.325.866 I slot print_timing: id  0 | task 16070 | n_gen =   1440, tg =  11.02 t/s, tg_3s =  10.85 t/s
39.39.356.434 I slot print_timing: id  0 | task 16070 | n_gen =   1473, tg =  11.02 t/s, tg_3s =  10.89 t/s
39.42.391.572 I slot print_timing: id  0 | task 16070 | n_gen =   1506, tg =  11.02 t/s, tg_3s =  10.87 t/s
39.45.430.421 I slot print_timing: id  0 | task 16070 | n_gen =   1539, tg =  11.01 t/s, tg_3s =  10.86 t/s
39.48.466.061 I slot print_timing: id  0 | task 16070 | n_gen =   1572, tg =  11.01 t/s, tg_3s =  10.87 t/s
39.51.482.785 I slot print_timing: id  0 | task 16070 | n_gen =   1605, tg =  11.01 t/s, tg_3s =  10.94 t/s
39.54.490.858 I slot print_timing: id  0 | task 16070 | n_gen =   1638, tg =  11.01 t/s, tg_3s =  10.97 t/s
39.57.517.520 I slot print_timing: id  0 | task 16070 | n_gen =   1671, tg =  11.01 t/s, tg_3s =  10.90 t/s
40.00.537.161 I slot print_timing: id  0 | task 16070 | n_gen =   1704, tg =  11.01 t/s, tg_3s =  10.93 t/s
40.03.554.339 I slot print_timing: id  0 | task 16070 | n_gen =   1737, tg =  11.00 t/s, tg_3s =  10.94 t/s
40.06.644.691 I slot print_timing: id  0 | task 16070 | n_gen =   1771, tg =  11.00 t/s, tg_3s =  11.00 t/s
40.09.646.737 I slot print_timing: id  0 | task 16070 | n_gen =   1804, tg =  11.00 t/s, tg_3s =  10.99 t/s
40.12.655.570 I slot print_timing: id  0 | task 16070 | n_gen =   1837, tg =  11.00 t/s, tg_3s =  10.97 t/s
40.15.666.210 I slot print_timing: id  0 | task 16070 | n_gen =   1870, tg =  11.00 t/s, tg_3s =  10.96 t/s
40.18.685.841 I slot print_timing: id  0 | task 16070 | n_gen =   1903, tg =  11.00 t/s, tg_3s =  10.93 t/s
40.21.714.105 I slot print_timing: id  0 | task 16070 | n_gen =   1936, tg =  11.00 t/s, tg_3s =  10.90 t/s
40.24.744.430 I slot print_timing: id  0 | task 16070 | n_gen =   1969, tg =  11.00 t/s, tg_3s =  10.89 t/s
40.27.780.580 I slot print_timing: id  0 | task 16070 | n_gen =   2002, tg =  11.00 t/s, tg_3s =  10.87 t/s
40.30.819.095 I slot print_timing: id  0 | task 16070 | n_gen =   2035, tg =  10.99 t/s, tg_3s =  10.86 t/s
40.33.854.609 I slot print_timing: id  0 | task 16070 | n_gen =   2068, tg =  10.99 t/s, tg_3s =  10.87 t/s
40.36.886.196 I slot print_timing: id  0 | task 16070 | n_gen =   2101, tg =  10.99 t/s, tg_3s =  10.89 t/s
40.39.908.069 I slot print_timing: id  0 | task 16070 | n_gen =   2134, tg =  10.99 t/s, tg_3s =  10.92 t/s
40.42.941.504 I slot print_timing: id  0 | task 16070 | n_gen =   2167, tg =  10.99 t/s, tg_3s =  10.88 t/s
40.45.964.271 I slot print_timing: id  0 | task 16070 | n_gen =   2200, tg =  10.99 t/s, tg_3s =  10.92 t/s
40.48.981.142 I slot print_timing: id  0 | task 16070 | n_gen =   2233, tg =  10.99 t/s, tg_3s =  10.94 t/s
40.52.005.401 I slot print_timing: id  0 | task 16070 | n_gen =   2266, tg =  10.98 t/s, tg_3s =  10.91 t/s
40.55.038.463 I slot print_timing: id  0 | task 16070 | n_gen =   2299, tg =  10.98 t/s, tg_3s =  10.88 t/s
40.58.073.914 I slot print_timing: id  0 | task 16070 | n_gen =   2332, tg =  10.98 t/s, tg_3s =  10.87 t/s
41.01.122.999 I slot print_timing: id  0 | task 16070 | n_gen =   2365, tg =  10.98 t/s, tg_3s =  10.82 t/s
41.04.157.397 I slot print_timing: id  0 | task 16070 | n_gen =   2398, tg =  10.98 t/s, tg_3s =  10.88 t/s
41.07.203.542 I slot print_timing: id  0 | task 16070 | n_gen =   2431, tg =  10.98 t/s, tg_3s =  10.83 t/s
41.10.258.312 I slot print_timing: id  0 | task 16070 | n_gen =   2464, tg =  10.97 t/s, tg_3s =  10.80 t/s
41.13.322.472 I slot print_timing: id  0 | task 16070 | n_gen =   2497, tg =  10.97 t/s, tg_3s =  10.77 t/s
41.16.372.843 I slot print_timing: id  0 | task 16070 | n_gen =   2530, tg =  10.97 t/s, tg_3s =  10.82 t/s
41.19.435.001 I slot print_timing: id  0 | task 16070 | n_gen =   2563, tg =  10.97 t/s, tg_3s =  10.78 t/s
41.22.514.364 I slot print_timing: id  0 | task 16070 | n_gen =   2596, tg =  10.96 t/s, tg_3s =  10.72 t/s
41.25.580.163 I slot print_timing: id  0 | task 16070 | n_gen =   2629, tg =  10.96 t/s, tg_3s =  10.76 t/s
41.28.634.661 I slot print_timing: id  0 | task 16070 | n_gen =   2662, tg =  10.96 t/s, tg_3s =  10.80 t/s
41.29.944.072 I slot print_timing: id  0 | task 16070 | prompt eval time =    3818.85 ms /  1333 tokens (    2.86 ms per token,   349.06 tokens per second)
41.29.944.115 I slot print_timing: id  0 | task 16070 |        eval time =  244141.86 ms /  2676 tokens (   91.27 ms per token,    10.96 tokens per second)
41.29.944.118 I slot print_timing: id  0 | task 16070 |       total time =  247960.71 ms /  4009 tokens
41.29.944.120 I slot print_timing: id  0 | task 16070 |    graphs reused =      18654
41.29.944.298 I slot      release: id  0 | task 16070 | stop processing: n_tokens = 4109, truncated = 0
43.21.297.152 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4582417613
43.22.299.501 I slot launch_slot_: id  0 | task 18747 | processing task, is_child = 0
43.34.156.238 I slot print_timing: id  0 | task 18747 | n_gen =    100, tg =  11.75 t/s, tg_3s =  11.87 t/s
43.37.156.924 I slot print_timing: id  0 | task 18747 | n_gen =    135, tg =  11.73 t/s, tg_3s =  11.66 t/s
43.40.163.501 I slot print_timing: id  0 | task 18747 | n_gen =    170, tg =  11.71 t/s, tg_3s =  11.64 t/s
43.43.173.476 I slot print_timing: id  0 | task 18747 | n_gen =    205, tg =  11.70 t/s, tg_3s =  11.63 t/s
43.46.230.475 I slot print_timing: id  0 | task 18747 | n_gen =    240, tg =  11.66 t/s, tg_3s =  11.45 t/s
43.49.268.370 I slot print_timing: id  0 | task 18747 | n_gen =    275, tg =  11.64 t/s, tg_3s =  11.52 t/s
43.52.313.558 I slot print_timing: id  0 | task 18747 | n_gen =    310, tg =  11.62 t/s, tg_3s =  11.49 t/s
43.55.355.321 I slot print_timing: id  0 | task 18747 | n_gen =    345, tg =  11.61 t/s, tg_3s =  11.51 t/s
43.58.418.955 I slot print_timing: id  0 | task 18747 | n_gen =    380, tg =  11.60 t/s, tg_3s =  11.42 t/s
44.01.503.521 I slot print_timing: id  0 | task 18747 | n_gen =    415, tg =  11.57 t/s, tg_3s =  11.35 t/s
44.04.509.366 I slot print_timing: id  0 | task 18747 | n_gen =    449, tg =  11.55 t/s, tg_3s =  11.31 t/s
44.07.540.130 I slot print_timing: id  0 | task 18747 | n_gen =    483, tg =  11.53 t/s, tg_3s =  11.22 t/s
44.10.586.661 I slot print_timing: id  0 | task 18747 | n_gen =    517, tg =  11.50 t/s, tg_3s =  11.16 t/s
44.13.642.680 I slot print_timing: id  0 | task 18747 | n_gen =    551, tg =  11.48 t/s, tg_3s =  11.13 t/s
44.16.701.375 I slot print_timing: id  0 | task 18747 | n_gen =    585, tg =  11.46 t/s, tg_3s =  11.12 t/s
44.19.757.876 I slot print_timing: id  0 | task 18747 | n_gen =    619, tg =  11.44 t/s, tg_3s =  11.12 t/s
44.22.831.885 I slot print_timing: id  0 | task 18747 | n_gen =    653, tg =  11.42 t/s, tg_3s =  11.06 t/s
44.25.892.978 I slot print_timing: id  0 | task 18747 | n_gen =    687, tg =  11.40 t/s, tg_3s =  11.11 t/s
44.28.940.013 I slot print_timing: id  0 | task 18747 | n_gen =    721, tg =  11.39 t/s, tg_3s =  11.16 t/s
44.32.004.911 I slot print_timing: id  0 | task 18747 | n_gen =    755, tg =  11.38 t/s, tg_3s =  11.09 t/s
44.35.054.316 I slot print_timing: id  0 | task 18747 | n_gen =    789, tg =  11.37 t/s, tg_3s =  11.15 t/s
44.38.092.284 I slot print_timing: id  0 | task 18747 | n_gen =    823, tg =  11.36 t/s, tg_3s =  11.19 t/s
44.41.120.680 I slot print_timing: id  0 | task 18747 | n_gen =    857, tg =  11.35 t/s, tg_3s =  11.23 t/s
44.44.136.530 I slot print_timing: id  0 | task 18747 | n_gen =    891, tg =  11.35 t/s, tg_3s =  11.27 t/s
44.47.141.261 I slot print_timing: id  0 | task 18747 | n_gen =    925, tg =  11.35 t/s, tg_3s =  11.32 t/s
44.50.155.771 I slot print_timing: id  0 | task 18747 | n_gen =    959, tg =  11.35 t/s, tg_3s =  11.28 t/s
44.53.177.155 I slot print_timing: id  0 | task 18747 | n_gen =    993, tg =  11.34 t/s, tg_3s =  11.25 t/s
44.56.189.790 I slot print_timing: id  0 | task 18747 | n_gen =   1027, tg =  11.34 t/s, tg_3s =  11.29 t/s
44.59.198.438 I slot print_timing: id  0 | task 18747 | n_gen =   1061, tg =  11.34 t/s, tg_3s =  11.30 t/s
45.02.212.337 I slot print_timing: id  0 | task 18747 | n_gen =   1095, tg =  11.34 t/s, tg_3s =  11.28 t/s
45.05.231.923 I slot print_timing: id  0 | task 18747 | n_gen =   1129, tg =  11.34 t/s, tg_3s =  11.26 t/s
45.08.246.300 I slot print_timing: id  0 | task 18747 | n_gen =   1163, tg =  11.34 t/s, tg_3s =  11.28 t/s
45.11.254.175 I slot print_timing: id  0 | task 18747 | n_gen =   1197, tg =  11.33 t/s, tg_3s =  11.30 t/s
45.14.338.655 I slot print_timing: id  0 | task 18747 | n_gen =   1232, tg =  11.33 t/s, tg_3s =  11.35 t/s
45.17.351.582 I slot print_timing: id  0 | task 18747 | n_gen =   1266, tg =  11.33 t/s, tg_3s =  11.28 t/s
45.20.360.314 I slot print_timing: id  0 | task 18747 | n_gen =   1300, tg =  11.33 t/s, tg_3s =  11.30 t/s
45.23.379.012 I slot print_timing: id  0 | task 18747 | n_gen =   1334, tg =  11.33 t/s, tg_3s =  11.26 t/s
45.26.406.603 I slot print_timing: id  0 | task 18747 | n_gen =   1368, tg =  11.33 t/s, tg_3s =  11.23 t/s
45.29.445.931 I slot print_timing: id  0 | task 18747 | n_gen =   1402, tg =  11.32 t/s, tg_3s =  11.19 t/s
45.32.491.791 I slot print_timing: id  0 | task 18747 | n_gen =   1436, tg =  11.32 t/s, tg_3s =  11.16 t/s
45.35.540.147 I slot print_timing: id  0 | task 18747 | n_gen =   1470, tg =  11.32 t/s, tg_3s =  11.15 t/s
45.38.609.887 I slot print_timing: id  0 | task 18747 | n_gen =   1504, tg =  11.31 t/s, tg_3s =  11.08 t/s
45.41.676.853 I slot print_timing: id  0 | task 18747 | n_gen =   1538, tg =  11.31 t/s, tg_3s =  11.09 t/s
45.44.738.541 I slot print_timing: id  0 | task 18747 | n_gen =   1572, tg =  11.30 t/s, tg_3s =  11.10 t/s
45.47.798.186 I slot print_timing: id  0 | task 18747 | n_gen =   1606, tg =  11.30 t/s, tg_3s =  11.11 t/s
45.50.863.840 I slot print_timing: id  0 | task 18747 | n_gen =   1640, tg =  11.29 t/s, tg_3s =  11.09 t/s
45.53.932.108 I slot print_timing: id  0 | task 18747 | n_gen =   1674, tg =  11.29 t/s, tg_3s =  11.08 t/s
45.57.001.256 I slot print_timing: id  0 | task 18747 | n_gen =   1708, tg =  11.28 t/s, tg_3s =  11.08 t/s
46.00.058.919 I slot print_timing: id  0 | task 18747 | n_gen =   1742, tg =  11.28 t/s, tg_3s =  11.12 t/s
46.03.124.408 I slot print_timing: id  0 | task 18747 | n_gen =   1776, tg =  11.28 t/s, tg_3s =  11.09 t/s
46.06.192.228 I slot print_timing: id  0 | task 18747 | n_gen =   1810, tg =  11.27 t/s, tg_3s =  11.08 t/s
46.09.257.351 I slot print_timing: id  0 | task 18747 | n_gen =   1844, tg =  11.27 t/s, tg_3s =  11.09 t/s
46.12.336.262 I slot print_timing: id  0 | task 18747 | n_gen =   1878, tg =  11.27 t/s, tg_3s =  11.04 t/s
46.15.342.847 I slot print_timing: id  0 | task 18747 | n_gen =   1911, tg =  11.26 t/s, tg_3s =  10.98 t/s
46.18.356.336 I slot print_timing: id  0 | task 18747 | n_gen =   1944, tg =  11.26 t/s, tg_3s =  10.95 t/s
46.21.439.141 I slot print_timing: id  0 | task 18747 | n_gen =   1978, tg =  11.25 t/s, tg_3s =  11.03 t/s
46.24.448.812 I slot print_timing: id  0 | task 18747 | n_gen =   2011, tg =  11.25 t/s, tg_3s =  10.96 t/s
46.27.459.199 I slot print_timing: id  0 | task 18747 | n_gen =   2044, tg =  11.24 t/s, tg_3s =  10.96 t/s
46.30.462.050 I slot print_timing: id  0 | task 18747 | n_gen =   2077, tg =  11.24 t/s, tg_3s =  10.99 t/s
46.33.472.058 I slot print_timing: id  0 | task 18747 | n_gen =   2110, tg =  11.23 t/s, tg_3s =  10.96 t/s
46.36.482.600 I slot print_timing: id  0 | task 18747 | n_gen =   2143, tg =  11.23 t/s, tg_3s =  10.96 t/s
46.39.487.232 I slot print_timing: id  0 | task 18747 | n_gen =   2176, tg =  11.23 t/s, tg_3s =  10.98 t/s
46.42.487.429 I slot print_timing: id  0 | task 18747 | n_gen =   2209, tg =  11.22 t/s, tg_3s =  11.00 t/s
46.45.557.148 I slot print_timing: id  0 | task 18747 | n_gen =   2243, tg =  11.22 t/s, tg_3s =  11.08 t/s
46.48.633.378 I slot print_timing: id  0 | task 18747 | n_gen =   2277, tg =  11.22 t/s, tg_3s =  11.05 t/s
46.51.698.447 I slot print_timing: id  0 | task 18747 | n_gen =   2311, tg =  11.22 t/s, tg_3s =  11.09 t/s
46.54.763.623 I slot print_timing: id  0 | task 18747 | n_gen =   2345, tg =  11.21 t/s, tg_3s =  11.09 t/s
46.57.843.171 I slot print_timing: id  0 | task 18747 | n_gen =   2379, tg =  11.21 t/s, tg_3s =  11.04 t/s
47.00.911.308 I slot print_timing: id  0 | task 18747 | n_gen =   2413, tg =  11.21 t/s, tg_3s =  11.08 t/s
47.03.974.797 I slot print_timing: id  0 | task 18747 | n_gen =   2447, tg =  11.21 t/s, tg_3s =  11.10 t/s
47.07.057.542 I slot print_timing: id  0 | task 18747 | n_gen =   2481, tg =  11.21 t/s, tg_3s =  11.03 t/s
47.10.059.997 I slot print_timing: id  0 | task 18747 | n_gen =   2514, tg =  11.20 t/s, tg_3s =  10.99 t/s
47.13.076.216 I slot print_timing: id  0 | task 18747 | n_gen =   2547, tg =  11.20 t/s, tg_3s =  10.94 t/s
47.16.104.812 I slot print_timing: id  0 | task 18747 | n_gen =   2580, tg =  11.19 t/s, tg_3s =  10.90 t/s
47.19.135.338 I slot print_timing: id  0 | task 18747 | n_gen =   2613, tg =  11.19 t/s, tg_3s =  10.89 t/s
47.22.173.711 I slot print_timing: id  0 | task 18747 | n_gen =   2646, tg =  11.19 t/s, tg_3s =  10.86 t/s
47.25.209.601 I slot print_timing: id  0 | task 18747 | n_gen =   2679, tg =  11.18 t/s, tg_3s =  10.87 t/s
47.28.248.038 I slot print_timing: id  0 | task 18747 | n_gen =   2712, tg =  11.18 t/s, tg_3s =  10.86 t/s
47.31.283.643 I slot print_timing: id  0 | task 18747 | n_gen =   2745, tg =  11.17 t/s, tg_3s =  10.87 t/s
47.34.325.537 I slot print_timing: id  0 | task 18747 | n_gen =   2778, tg =  11.17 t/s, tg_3s =  10.85 t/s
47.37.369.897 I slot print_timing: id  0 | task 18747 | n_gen =   2811, tg =  11.17 t/s, tg_3s =  10.84 t/s
47.40.427.236 I slot print_timing: id  0 | task 18747 | n_gen =   2844, tg =  11.16 t/s, tg_3s =  10.79 t/s
47.43.506.574 I slot print_timing: id  0 | task 18747 | n_gen =   2877, tg =  11.16 t/s, tg_3s =  10.72 t/s
47.46.582.195 I slot print_timing: id  0 | task 18747 | n_gen =   2910, tg =  11.15 t/s, tg_3s =  10.73 t/s
47.49.648.635 I slot print_timing: id  0 | task 18747 | n_gen =   2943, tg =  11.15 t/s, tg_3s =  10.76 t/s
47.52.721.067 I slot print_timing: id  0 | task 18747 | n_gen =   2976, tg =  11.14 t/s, tg_3s =  10.74 t/s
47.55.793.256 I slot print_timing: id  0 | task 18747 | n_gen =   3009, tg =  11.14 t/s, tg_3s =  10.74 t/s
47.58.873.651 I slot print_timing: id  0 | task 18747 | n_gen =   3042, tg =  11.13 t/s, tg_3s =  10.71 t/s
48.01.961.944 I slot print_timing: id  0 | task 18747 | n_gen =   3075, tg =  11.13 t/s, tg_3s =  10.69 t/s
48.05.045.950 I slot print_timing: id  0 | task 18747 | n_gen =   3108, tg =  11.12 t/s, tg_3s =  10.70 t/s
48.08.135.031 I slot print_timing: id  0 | task 18747 | n_gen =   3141, tg =  11.12 t/s, tg_3s =  10.68 t/s
48.11.215.687 I slot print_timing: id  0 | task 18747 | n_gen =   3174, tg =  11.11 t/s, tg_3s =  10.71 t/s
48.14.276.111 I slot print_timing: id  0 | task 18747 | n_gen =   3207, tg =  11.11 t/s, tg_3s =  10.78 t/s
48.17.343.988 I slot print_timing: id  0 | task 18747 | n_gen =   3240, tg =  11.11 t/s, tg_3s =  10.76 t/s
48.20.402.372 I slot print_timing: id  0 | task 18747 | n_gen =   3273, tg =  11.10 t/s, tg_3s =  10.79 t/s
48.23.466.918 I slot print_timing: id  0 | task 18747 | n_gen =   3306, tg =  11.10 t/s, tg_3s =  10.77 t/s
48.26.532.440 I slot print_timing: id  0 | task 18747 | n_gen =   3339, tg =  11.10 t/s, tg_3s =  10.76 t/s
48.26.623.366 I slot print_timing: id  0 | task 18747 | prompt eval time =    3433.20 ms /  1207 tokens (    2.84 ms per token,   351.57 tokens per second)
48.26.623.376 I slot print_timing: id  0 | task 18747 |        eval time =  300890.61 ms /  3340 tokens (   90.11 ms per token,    11.10 tokens per second)
48.26.623.377 I slot print_timing: id  0 | task 18747 |       total time =  304323.82 ms /  4547 tokens
48.26.623.378 I slot print_timing: id  0 | task 18747 |    graphs reused =      21979
